ProductID,ProductCategory,Brand,Color,Size,Season,Material,Country,Price,Discount,Rating,Reviews,ShippingCost,Inventory,Promotion,SalesVolume,ProfitMargin,CostPerUnit,AdBudget,SalesRank,MonthlySales
1259,sports,Brand C,Blue,XL,Spring,Cotton,Germany,184.40565794468156,0.20143782417638192,4.450007616913829,34.55034212004364,24.468834389730755,62.59609194180808,1,493.5389465421054,70.45433201182354,134.69761432405974,71.62556694775829,-2353.148994673373,3224.584198639431
1260,home,Brand A,Black,S,Summer,Wool,Canada,119.69347859974083,-0.07011044833777286,3.247805418480659,26.57517804181415,67.29268986918366,130.00931710383458,0,363.0862554643121,78.42783322453946,101.29206619020056,25.069543521636454,-1721.4607310347983,2366.7390962535833
1261,home,Brand C,Blue,XL,Spring,Leather,UK,146.15664127722653,0.25956332418728517,4.351293808342806,33.55031579120652,34.50921792310653,96.06615883456327,1,431.1681752340851,55.49708361926765,114.27627600011199,67.12559330380351,-2041.9064624880002,4350.328866840247
1262,home,Brand C,Blue,M,Summer,Leather,USA,146.60390786367302,0.22382350536433665,4.080195514188685,19.52008383159068,54.42601945492241,98.74478985625655,0,365.5589692019624,66.8071712755524,120.83484109866494,122.53682915707536,-1704.3449086650262,3354.172977509838
1263,home,Brand A,Green,S,Winter,Leather,UK,127.15327657216423,-0.017771874336865473,5.353795843505874,29.183732152850126,73.97943237402563,96.52588058337825,0,389.55982182538753,88.7578980026251,108.28940996072848,119.53058312677551,-1832.6306034390977,3007.2049881987527
1264,home,Brand C,Blue,L,Fall,Leather,Canada,170.12876843545374,0.2340185103582659,3.6358907315870788,5.526728143680137,6.337870606999819,95.78187864606534,0,403.6450800684478,46.146913624208324,120.63300283540386,69.16413890596611,-1889.2056175862265,3271.837205192667
1265,clothing,Brand B,Red,XL,Fall,Wool,Canada,22.911338243110055,0.17505261051863646,6.416934997631625,26.212135308454364,12.133691045439257,125.52716436996002,1,188.70161649788312,19.819260813138612,20.442612705581812,99.93707281735738,-826.7351151999214,2545.076704080645
1266,home,Brand A,Blue,M,Spring,Cotton,Germany,128.70387648355117,-0.07731892269047452,3.851493348460653,15.969286079834653,23.618244034789925,73.64355641867384,0,328.35543168155135,51.42901686591443,99.16023941448715,-1.0988766361724913,-1546.3402923395743,2222.42565996778
1267,home,Brand B,Blue,L,Spring,Cotton,Germany,136.99344689587795,0.13496294003926088,3.8428376049873156,7.399591179450426,23.942003599556806,75.15190579225376,0,339.0730511372427,50.93234380787797,104.82270270255832,182.48718122844275,-1577.9102945473094,2137.656864208184
1268,sports,Brand A,Green,M,Winter,Leather,USA,152.65845460483672,0.006827928821327045,5.034960649594436,19.977579582981203,82.40655511597913,95.92946887707653,0,422.5360259438902,91.97862571219314,130.87173972524118,122.81284711063319,-1984.9723170476163,2948.9869021584354
1269,electronics,Brand C,Blue,S,Winter,Cotton,Canada,97.43642125104607,0.18534941116415374,4.290751636795145,30.189569117263158,68.3677025329356,69.82319878013692,1,300.4708548858648,71.63095823530631,88.79015752578192,138.69865649231588,-1392.7260208789082,3087.348355721684
1270,clothing,Brand C,Black,S,Summer,Wool,Canada,65.62311282355425,0.1587652200133888,3.0659438312507583,29.204683942082234,62.53527322485662,131.59870660121516,0,287.7761312445778,51.29784853356529,66.88385274129394,36.947952607313425,-1313.0389164023334,3774.9358212903835
1271,clothing,Brand C,Green,XL,Winter,Cotton,UK,57.307841257664364,0.3029614465452387,5.333332545466061,36.30146275075105,62.410496826769275,82.00027098536499,0,253.8298582717908,49.78638460959318,58.012257518047825,10.937548522720519,-1152.5439370558286,2146.3920674039914
1272,clothing,Brand A,Blue,M,Winter,Polyester,USA,26.80603199334603,-0.03813797353817992,3.897403701289016,18.165299724178276,84.89530932357201,121.26948083620638,0,212.5261236226431,51.32927036447682,42.39271264278157,115.66108415917981,-935.3247777607241,1395.2295445170625
1273,home,Brand B,Red,M,Winter,Cotton,UK,123.7021605656822,0.132847074423124,5.8071118107909205,19.75474351360021,62.64236774561294,81.68383327869324,1,350.65750803040663,68.14756699769609,107.53869088063347,77.87747416870485,-1625.33915948354,2937.858264646737
1274,home,Brand B,Red,M,Winter,Leather,Germany,122.97776505136332,0.1463745518058681,5.999555180487421,18.98857263870525,73.33157241944356,94.45496781182861,0,352.04120499582484,65.21100687523966,105.99189264298542,43.15215402658487,-1641.4955296020544,2690.9474591990224
1275,home,Brand A,Green,S,Summer,Cotton,Germany,106.15850658706148,-0.009848298738947298,4.966921780821852,26.58125243023721,43.109399238085,72.33940130701586,0,316.9902993662591,49.05223689123609,83.79392899547204,68.13246528690895,-1457.1942116403288,3312.6198523720577
1276,sports,Brand A,Green,XL,Winter,Cotton,UK,154.97606157772094,-0.007156114480931296,5.426562281650517,35.06649291985234,74.44220654013213,81.5788027718105,0,439.53453537476173,89.93545972076971,131.3949409116422,71.96556876990229,-2066.3468407833298,3263.85685581996
1277,electronics,Brand B,Blue,M,Summer,Cotton,Germany,85.02380559319967,0.10426755498446469,4.024675070207734,20.405324549126334,49.100164887800695,80.72142616286087,0,285.8809644588468,47.429728388878864,75.67999417085527,72.7744495237332,-1288.1445010712184,2730.399976083951
1278,home,Brand B,Black,M,Spring,Cotton,UK,134.11328002958686,0.04780291799492394,2.9217942331127538,14.970757305086174,26.870853414961537,81.61666349541873,0,405.22731832675527,48.50767194723049,104.37636915063368,145.16643006800132,-1915.9794587663278,2781.86675843683
1279,electronics,Brand B,Blue,L,Fall,Polyester,Canada,78.07857369630706,0.08251119363966905,3.761188808759869,11.3668652647554,16.396009131845663,106.62840089032686,1,292.82324503564456,29.937787598047127,60.80222120667516,60.7591106130372,-1369.8867037698442,2612.227273702407
1280,sports,Brand B,Red,M,Spring,Wool,Canada,182.38361167154184,0.13751433459502102,5.910868361399649,13.721936987110421,37.631031761939184,124.55901592191289,0,478.5928078788909,72.28172488896088,140.534294692278,-8.97125770037431,-2284.2427920488853,2638.426335889679
1281,clothing,Brand A,Black,XL,Winter,Leather,Germany,18.216816747871206,-0.11139794319127157,3.4439718717904526,36.61143319278225,71.48233768878887,94.63603032288181,0,138.3437123712028,34.062398074969316,31.959769568644294,-13.20983798569442,-566.6905394050056,1506.748624919972
1282,home,Brand A,Black,L,Fall,Leather,USA,123.50441417127651,-0.11232055188914625,2.861156235293545,3.7789186665503673,-2.58319563552656,102.77141644069945,1,314.92278494632905,35.04846496970499,86.33886075900654,48.18191128378248,-1473.0743885484035,2153.8023607014343
1283,electronics,Brand C,Black,L,Winter,Cotton,Canada,92.40211204333656,0.17585945091365338,2.6981643297221893,14.895787698840763,70.62659116877144,72.61302700501456,1,299.0514787376361,63.580185496158926,86.9193416500527,52.90106576136735,-1391.8259351707902,2655.717777440083
1284,electronics,Brand B,Blue,L,Winter,Wool,Germany,106.47982182367868,0.08378617184297552,3.819620893772787,12.893765725312253,83.57248728016759,127.24727204137798,1,287.93955929709375,70.22902010661088,98.2854188215915,-42.3891451079828,-1328.523750243468,2310.693128031835
1285,home,Brand C,Red,S,Spring,Cotton,USA,151.8051536282588,0.25146187865361946,6.119442573885727,24.811507597071873,25.588206845894785,87.18518633626059,0,411.4241223326754,59.91014187679634,113.95457995298219,59.05275052069601,-1917.7128107605429,2308.731956050024
1286,clothing,Brand A,Green,L,Winter,Polyester,Germany,35.70626343250503,0.01599609161557402,4.637758785748486,11.005486938734046,87.45490620157626,105.02168451733147,0,159.5881827538044,68.37539202456581,53.56082158846625,27.66713318965258,-695.3104789726175,2071.343990508931
1287,clothing,Brand A,Blue,M,Spring,Wool,UK,25.575975763090696,-0.07278740414082675,3.927872322174452,18.838569394112106,45.47922811671379,136.12441317507097,1,218.20203206870065,28.965107242096618,33.206991685830076,7.460301078236661,-996.0127741791276,2342.1589071805784
1288,clothing,Brand C,Green,S,Winter,Wool,Germany,62.87362939001446,0.22947821613828648,5.009179971453155,29.552352131443193,88.0893163207079,134.91629930105,1,253.481981558215,56.83597695562669,72.74110300264881,48.92552196173505,-1130.1459994896807,2863.904825465035
1289,sports,Brand B,Black,S,Summer,Wool,UK,162.30685820770717,0.04239276102858855,3.1953789090811435,25.242502902640627,64.54655943140466,136.4382507761661,0,391.97296850787353,86.22653367938992,131.93566946398707,142.7839027706337,-1839.6523838726562,2824.28773679199
1290,electronics,Brand B,Black,S,Fall,Wool,Canada,76.5484429708128,-0.004440834529579538,3.1193740466170685,22.433553404292653,17.453940874243315,129.19421081579276,1,294.64887362091633,36.64250835262632,61.77763381390296,31.489286407561355,-1377.9720936210672,2180.7050048649235
1291,electronics,Brand B,Blue,S,Spring,Cotton,Canada,83.23547296760636,0.08413664984102301,4.216287070848684,22.619354447451446,33.95647724809149,73.92832365487584,0,300.87153506925875,47.698824097147764,67.36601549830758,-27.239094755797787,-1393.342653653129,2028.830844506122
1292,electronics,Brand B,Red,S,Spring,Polyester,Germany,101.48792014635362,0.12498583317204125,6.196308940522366,22.461703805030638,32.084482565600624,109.16410116481907,1,387.7887433618723,48.32888988797885,77.64892775172078,184.60381118310568,-1814.0653379244682,3191.5184713107096
1293,sports,Brand C,Black,S,Fall,Wool,USA,199.64739222530446,0.14029459888188747,3.277286882238072,21.236052606362435,17.896136765588594,134.98034737852473,1,502.01327675424074,66.00156648144602,144.77850175044063,70.07998382690518,-2398.938776285931,3771.722298645915
1294,electronics,Brand C,Green,S,Spring,Leather,Germany,78.69682799683132,0.24949232053626866,5.076728777373019,23.852093747076584,28.259267217881455,86.32524424826903,0,222.31373391050852,38.4921542662789,63.37089686468,31.600536196521425,-999.7811150337981,1807.024245088727
1295,sports,Brand A,Green,L,Fall,Leather,Germany,150.2145401263501,-0.022086933290801435,4.642387752966003,7.003495226509747,1.920250074303969,91.55625715211218,1,395.20882679074396,43.27143346739036,103.92542324111106,80.65860071453392,-1863.3099418190677,2891.200361545637
1296,clothing,Brand B,Blue,XL,Summer,Polyester,Canada,41.181336662768025,0.11580741855688266,4.457034212251707,33.97801840019523,56.42554085903453,113.22943079047852,0,227.6845729926697,47.279420149683,46.531154453807694,-22.926781406273548,-997.4851757013741,2325.4301183669054
1297,home,Brand B,Green,M,Winter,Leather,Canada,143.13200158181996,0.11443900845543152,4.941426113703376,18.80295105171828,75.96044384329092,85.43086610523766,1,410.1811335996576,86.01204540474858,127.75541934609339,94.08112811588391,-1937.61286727016,3054.409575751433
1298,electronics,Brand B,Red,M,Summer,Cotton,Germany,88.75086374836948,0.14823442915737917,6.030414479865505,20.118082744108403,40.73661388244593,82.77966076014485,0,264.37675915955435,39.06945208351706,75.35014825292873,28.432085043007095,-1209.7340861410664,2355.5663572040016
1299,electronics,Brand C,Black,L,Winter,Cotton,Canada,75.68840603908248,0.17956097415225666,2.8148116911601693,14.97901828435713,78.2316356880303,60.643471743442916,1,259.9122932622711,59.68703708624975,78.07518497641902,63.7726725803988,-1190.5817787214107,3166.7227190898166
1300,clothing,Brand B,Green,L,Fall,Polyester,UK,30.32269397653194,0.05927813091579664,4.683726394493896,8.827202109532495,15.299167998722892,108.2565938342755,0,142.9652540074774,20.92306328827256,27.290578876113948,56.31366188192887,-609.167827849439,952.4675892370965
1301,home,Brand C,Green,S,Summer,Wool,Germany,152.52264072887013,0.24815978088837135,5.158455185962473,27.745747330029925,69.61649550419841,133.17170704638346,1,416.7490804195712,74.51058743783727,126.3573704976144,142.72387173091323,-1982.933944016231,2904.307704564164
1302,sports,Brand B,Black,XL,Winter,Leather,Canada,176.8694138155547,0.04198895269002221,3.43634631685501,30.99491092600734,75.01422294183728,84.16635633038284,0,441.71553473808,90.69745244191516,144.223135011136,175.9959285894971,-2093.159341883374,4110.71116528419
1303,home,Brand B,Blue,S,Fall,Leather,Germany,131.91790548975257,0.07400750765930529,4.189827139881753,20.469741152726087,4.270689109953038,88.23744607870184,0,354.36011066787927,32.90922681899542,93.32924823576853,60.22268988347723,-1658.5146240656275,2933.784359881347
1304,clothing,Brand A,Green,L,Winter,Polyester,Canada,38.41575555323396,-0.04160685859561062,4.740630150782254,9.823209016116449,80.58337220555588,107.10644217758276,0,156.3194398441669,49.81053203552872,51.09181837393907,3.05053197816585,-676.4501447276732,1278.057302578628
1305,clothing,Brand B,Blue,S,Spring,Polyester,UK,38.58753512926981,0.08820323381742522,4.119131759454969,20.854712690624737,31.514498639092253,110.83888693461333,1,210.95626661366074,27.261289890846633,38.96614949330455,-19.121929375987932,-948.739184092529,2258.234255593607
1306,home,Brand B,Blue,M,Spring,Leather,UK,137.5567207509262,0.057369636351731354,3.991292524169952,18.95448783460483,35.663436993634235,99.72727417195432,0,372.56164133963966,53.224035024694544,105.47738158143007,102.46630366438094,-1753.606825566266,3051.514190775898
1307,sports,Brand A,Green,M,Fall,Wool,Germany,176.49364158987407,-0.010822412198117616,4.8975926114876325,18.123614997426124,24.483639545805378,132.97752900072197,1,448.2044430727371,65.93691988022117,130.85128788617223,90.1648797089016,-2110.414223836781,3838.292458369901
1308,sports,Brand C,Red,S,Winter,Polyester,UK,191.82607955257464,0.2883310226806287,6.278034901346851,28.28180725634038,84.40131804229104,115.21002653525758,1,527.6554913935822,102.44666337954564,159.4952853523579,97.07528774243445,-2493.355774418405,4146.9539940774985
1309,electronics,Brand C,Blue,XL,Spring,Cotton,UK,92.11844159873264,0.24072646606107914,4.4588942812492185,33.07599318304014,31.82255808348637,78.05467551764967,1,315.70587408142904,38.99470185579907,73.35081472009725,1.401752394777695,-1451.1358992793942,2193.4454685057067
1310,sports,Brand B,Green,S,Summer,Leather,Canada,170.5633619095043,0.1015660627966559,5.180805484255288,25.614758724440748,64.47452744392193,96.56143296307688,0,431.6940160017532,87.0065292544364,139.82585266477648,52.74580037532066,-2042.89387796459,3230.7001033125916
1311,home,Brand C,Blue,S,Winter,Polyester,Germany,136.28960204435492,0.23942289987447954,4.104195287144579,30.606043317497786,90.8869141989024,110.77021016201013,0,404.7143266028766,91.444082114015,123.14395866319737,111.3590097809174,-1916.6238570801884,3369.4694089567456
1312,clothing,Brand B,Black,XL,Winter,Polyester,Canada,19.639098711133563,0.04720428613308205,3.6175757023076085,36.56005325214029,79.30712915160538,104.54642070846022,1,203.38410341420592,44.649036534724075,40.191252802612674,86.88539568750714,-901.2501670066132,1566.0757178406466
1313,electronics,Brand A,Red,XL,Spring,Polyester,Canada,63.65024061822748,0.007509638319803544,6.396509480441463,31.090494260912354,22.901760301417077,110.35866074420214,0,249.0875699051402,21.631771864084364,51.73027720563755,62.04027121684581,-1104.8063902491963,2279.118156247601
1314,electronics,Brand A,Red,XL,Spring,Leather,USA,77.91076441580464,-0.00804876772684042,6.482237626777025,33.25792677296987,32.87826259329945,98.68316313830738,1,343.0410910850769,36.705608291131405,60.43194235052944,72.45672709257134,-1585.7220160369031,1736.6557756166799
1315,clothing,Brand B,Black,M,Fall,Cotton,UK,42.14321065997336,0.050869868793808504,2.9736320446623155,14.370057489847733,2.1381612858691095,79.40662681453725,0,208.374794989532,15.090548423104384,28.10995745136552,105.43846715543222,-923.8362351029804,2138.802007541927
1316,sports,Brand A,Black,S,Winter,Cotton,Canada,173.6639172861336,-0.10234053659766447,3.2314246723144326,28.657835574394127,70.533452212808,71.1069494293017,0,478.5527027035069,81.60189964893706,141.6644789886165,138.58937232671255,-2282.7957342034665,3514.561630052295
1317,clothing,Brand A,Blue,L,Summer,Leather,Canada,28.73523199422721,-0.059432086132963996,3.573642664537128,12.253326885040602,51.33304722285422,93.99783125834007,1,141.43965346697033,33.5898056471164,30.472133949015294,70.90627605056511,-592.7629325696703,1467.8320035368392
1318,sports,Brand B,Black,XL,Spring,Polyester,Canada,183.66458483182012,0.05850640115460301,3.6556249476579774,39.6536438304839,41.74966390767693,105.3957991360409,1,463.01151190342114,71.78123277860537,138.85910426846462,53.362643078251125,-2188.1671952210013,3852.427535044393
1319,clothing,Brand B,Red,XL,Winter,Leather,UK,24.4525502642608,0.14417604125891434,6.382751913534525,39.5724290921937,68.08878502046656,90.39994966615912,0,151.14995070897396,41.28106071030249,39.500814488198664,140.71681465746434,-633.6017141844673,2372.8570462000857
1320,home,Brand A,Black,S,Spring,Leather,UK,111.42917935028045,-0.08647411716432847,3.4171599391141756,24.70003386622203,36.824221996609424,95.71451787214836,0,359.65196801346514,50.72916783105974,85.9987193027132,149.49624158496275,-1699.0408347917678,2222.947320831333
1321,sports,Brand C,Green,L,Fall,Polyester,UK,186.89216324938272,0.2768961505906517,4.6339999471423186,5.1205389629334945,20.336629207188835,117.88348463214977,1,427.6426086739924,66.0771656163404,137.83614611130255,106.75554969780141,-2029.3849811908458,3815.8944835641328
1322,home,Brand C,Green,S,Winter,Leather,Germany,137.06749387487682,0.2578797681299841,5.1952186719351845,23.759596342493154,76.57171794532101,88.91233170490003,0,392.5982954409409,81.80289207980825,116.33607333875361,46.01240606059832,-1862.8142044412239,2999.3147284940446
1323,electronics,Brand B,Blue,S,Winter,Wool,Canada,101.56644784456554,0.06331931343272125,4.289087933831245,30.835156228704918,88.90609322091899,127.66015695054226,0,301.29339524626585,73.53959927397665,97.72488002112509,14.584593018033075,-1381.3047243810724,2035.3562351951339
1324,clothing,Brand B,Red,XL,Fall,Cotton,UK,22.74992715793623,0.1366810292246833,6.37879432045117,32.43964253741188,-5.924859701453566,85.71429847858282,0,164.11821918084124,12.141200201087369,14.138784107671245,54.554473476502196,-702.6338620351663,2582.6474290840283
1325,electronics,Brand C,Green,XL,Summer,Wool,Canada,99.92341649741809,0.24943751958349625,5.354312178979445,32.81074300855336,69.17912061225097,124.14591225074686,0,313.2946190586746,71.58439869497796,91.21434512299098,75.99437054227829,-1439.06270491358,2626.6179709758703
1326,electronics,Brand A,Black,M,Spring,Wool,Germany,82.8808357133048,-0.05038754992100625,2.9445696515054176,16.491488104465255,47.18467536762813,127.95693125150062,0,287.47312930144574,50.68289267615198,69.28358791284562,45.73162346728394,-1326.350886800607,1824.417487779445
1327,electronics,Brand C,Green,L,Fall,Wool,USA,108.69579552769477,0.2199294357049207,4.634222129983511,7.41600181148482,21.321713839192,146.69219528553018,0,323.9158144643706,45.65062167233896,84.49835689262302,12.234701975589516,-1492.1946322450679,2218.3905530558327
1328,electronics,Brand C,Green,L,Winter,Leather,Germany,97.26411812232149,0.25042634991886714,4.935962744741332,13.988137901319664,69.62326003620711,85.80488265714833,1,242.30367643849456,61.29975849027659,87.96802253507491,66.40373291735426,-1090.9919683343535,2295.2045443828933
1329,clothing,Brand C,Blue,XL,Fall,Polyester,UK,47.802287290598045,0.2399678511708138,4.367217365460994,33.50901395313686,3.620962592497209,117.06452046865363,1,274.4866431353888,18.081633064089246,32.61674067671355,46.690633437328216,-1239.3410932942522,2655.3098636423783
1330,electronics,Brand C,Black,XL,Winter,Leather,UK,111.97222866521338,0.19102735265057602,3.2725048368137832,33.393887240849175,74.61928066961994,94.38126641703474,0,342.01751533883845,73.58242582439108,101.6887636806156,-5.872949043711742,-1586.4675527956565,3336.151017305357
1331,clothing,Brand B,Black,XL,Fall,Cotton,Germany,36.83821340685493,0.040315183352236834,3.474868062941108,31.547305725625844,0.3998708816198051,63.73327277722517,0,226.2132777635926,14.041502255959468,25.861223995983487,45.799634127667964,-1023.422086474991,2370.7976276811823
1332,clothing,Brand B,Black,L,Summer,Leather,Canada,33.744060949513255,0.008565463680001127,2.754942388928682,11.304315370909883,57.56854276995931,86.28599742730063,1,198.69504114702167,44.24255526975168,39.35548547044341,86.64448751384565,-896.6843204057438,1298.9380563377872
1333,home,Brand A,Blue,M,Winter,Leather,UK,125.81627302348681,-0.0286456983204642,3.918770565032324,19.513061210476955,74.61826604107085,93.8615394508485,0,334.0592808770518,77.075766394356,109.63633788595307,84.5103426379729,-1546.2897870562686,2327.944123629193
1334,sports,Brand A,Black,L,Fall,Leather,UK,163.14898062001848,-0.10228292300717642,2.690400688106904,8.612921463834308,11.149032702121954,99.53318865021403,1,463.1278735124917,56.22767174250083,111.74664063228485,76.3945518181215,-2204.72030506369,4677.681215175365
1335,sports,Brand A,Black,XL,Summer,Leather,Germany,156.55498708424312,-0.11187846620485987,3.4437573670795736,33.84407460044245,58.13842532049317,92.99940189898636,0,387.69283231038366,82.41013492552865,126.62983952260248,162.88449795406615,-1832.3460698909014,4096.739408572243
1336,clothing,Brand A,Green,XL,Summer,Wool,Canada,30.54816648960424,-0.01991193263218158,5.25562097969026,33.90585722565579,66.52451738895608,127.87699674625489,0,161.77508151086354,42.926863708969016,40.49870321002527,-3.80846763714505,-689.7632192173422,1960.854530490033
1337,home,Brand C,Green,M,Spring,Polyester,Germany,149.77327581026196,0.2751661330456329,5.086328951486046,17.294247128224928,39.34150797492804,107.2574439484871,0,381.9525481816418,61.56981462712692,115.73131401794025,95.11936735726988,-1796.9496326020972,3363.407594563727
1338,clothing,Brand B,Black,S,Winter,Cotton,Germany,41.51177007943312,0.05105564229909833,3.2560899115421127,27.350716261298587,67.90842450715664,69.1721343227544,0,164.04820989361255,49.25634664906827,47.913574255963844,7.01009941440471,-692.8553638330695,2086.0755903641284
1339,clothing,Brand B,Red,S,Spring,Cotton,Canada,43.58650037831611,0.13749846457132447,6.118044652453179,25.708791395993135,17.624003704666805,68.2564095946665,0,152.55864673712142,25.175057627951468,37.026729734732406,34.45496617556961,-644.4791893611349,2575.042077633684
1340,clothing,Brand A,Red,L,Summer,Cotton,Canada,5.6692199186541785,0.013973869976562628,5.73225569180979,10.071964409453546,43.81578339221346,62.554923620504454,0,119.59825308030722,21.746015508111135,17.96158441669,2.741979325765808,-479.1864928546116,2011.1531793764002
1341,home,Brand A,Black,S,Spring,Leather,USA,114.75945733193278,-0.09044956878098702,3.502579624888272,27.7802860804717,25.000580691235925,101.80827803236704,0,332.99112992084656,45.072966760865896,88.39488426257297,130.20683783247964,-1552.1532636221787,2789.5245171597708
1342,sports,Brand C,Red,S,Spring,Cotton,Germany,183.18566914565037,0.2712051704377109,6.06607846441729,24.85666746891099,29.385364120892657,73.74931073114267,1,485.66790471739876,70.37867820426142,134.8491077699755,112.79317010052661,-2315.4266899779323,4253.245538328858
1343,home,Brand C,Blue,L,Fall,Wool,Canada,137.328573072836,0.21402424971338657,3.741369788218522,5.659920374787004,21.813139629605686,130.74458919018403,0,369.0254679992848,58.465194902967,101.36504558619325,86.12329635660154,-1724.1590110846585,3099.9347674653463
1344,electronics,Brand A,Green,XL,Spring,Polyester,UK,64.70894600888202,-0.04141605919800231,5.467783342207079,32.750886292897704,24.844089604172293,114.29798578102185,0,290.3637247904775,29.360719567317325,47.13437469051463,39.29374348154108,-1336.3152399910746,2219.637918477946
1345,home,Brand B,Blue,S,Summer,Leather,USA,125.60231218763785,0.057122480749064355,4.258917698380097,28.31233460764999,53.38670369165498,100.04009915561967,0,414.9457173935694,57.42913977047024,104.78347913565435,75.3006315748423,-1949.4718380165875,3540.5016267305837
1346,home,Brand B,Green,XL,Spring,Leather,Germany,127.59727601342328,0.12189738026481182,5.478067380098572,28.98295547389387,20.23539994635869,92.9812090325093,0,346.7575511991396,41.0357922733296,98.0471973109404,104.94486869904102,-1599.4972781020829,3177.096774811336
1347,home,Brand B,Red,L,Winter,Wool,Canada,132.22939366640688,0.13690161920804306,5.718907089295979,15.334115521117724,82.06536452154663,123.33682430818061,1,414.3370560825078,74.30101490593528,112.92225321626074,119.31701790006372,-1950.205475173169,2825.0401462952905
1348,home,Brand A,Red,XL,Fall,Cotton,USA,108.480163455478,0.00850018412635774,6.3046929373664975,30.880574054330847,4.163995527115475,75.08451228830239,0,342.2989122642978,28.70137308952532,79.16782884948003,81.0024378353425,-1595.2001654746239,3480.981754365923
1349,sports,Brand B,Black,XL,Summer,Leather,USA,180.00930274396518,0.027520472950007105,3.5906645283253242,34.00593109041707,43.871043358118854,103.76737561103329,1,504.03589286812945,73.39929349942537,141.40614438615435,137.29028850988885,-2415.9201842892676,3908.836011325307
1350,electronics,Brand C,Red,L,Spring,Leather,UK,108.42086667634139,0.2692281610403772,5.615939582528636,7.560727050037506,22.34323763030728,95.69171011440353,0,282.95294119331953,41.072955285925204,80.79249451003155,125.79786628686732,-1274.5441865259932,2397.740269985685
1351,sports,Brand C,Red,XL,Winter,Wool,USA,196.83775638792034,0.27089838475816286,6.3738843043392865,36.69410485827507,82.36452504315265,144.67933607903092,0,540.716374050717,102.68407298032355,167.75813952185672,136.8850609570498,-2569.792882351429,3957.202009973874
1352,sports,Brand A,Black,S,Summer,Wool,Germany,169.42653764746268,-0.10456445682193133,3.293067436355436,24.566029592523076,56.231894502842934,129.13852957064114,1,508.3915063169258,85.36018163365563,133.49184053077263,9.365552163249106,-2421.478987749833,4274.334439995301
1353,home,Brand C,Black,S,Spring,Cotton,Canada,139.6383851531666,0.1705377074106803,3.1604726782379795,20.42156976758494,16.230923765310276,67.43666965868341,1,406.36768085420164,54.51665728083915,101.5651185178958,92.93282458284335,-1898.0172968823526,3127.0309855179607
1354,clothing,Brand A,Green,S,Fall,Polyester,USA,24.589009607277223,-0.020981624858228666,5.191406650858343,21.040625246605526,11.387421961429046,112.97969850525925,0,186.66523465889856,9.522701106132288,20.12904105434949,137.27343739566996,-802.4640600939972,1764.6411685461119
1355,clothing,Brand B,Red,S,Spring,Polyester,USA,44.515239111062144,0.1725895541749104,6.168301645787078,23.854905864055922,26.572480571225256,125.03884377618365,0,173.5136787006634,23.64000121205598,40.18345164912404,83.32891545802542,-738.781674040661,1359.5278359742404
1356,sports,Brand B,Green,XL,Summer,Cotton,Germany,170.57895833450578,0.12606465426591304,5.1982759893212975,35.292953056374124,45.41538840965676,69.31620323208995,0,456.12239153053326,86.26701650042274,131.34737412327178,91.38861173816314,-2158.2048560737,1938.2610806700736
1357,sports,Brand B,Green,S,Summer,Polyester,UK,163.24349081903725,0.10415503092029764,5.288199331690202,25.895725269021142,58.37005917544247,116.30388201803545,0,442.9232576952613,70.58097427064993,130.8018358757028,125.73293766722858,-2096.4231662801435,2845.335015271879
1358,home,Brand C,Blue,XL,Summer,Wool,UK,140.2983534017182,0.20002755957294244,4.347475357162098,31.776479717559948,67.9161964886881,136.23690080665,0,422.77249466957454,80.59942530079911,115.89255595654134,69.82522825199891,-1980.050022196375,2801.3498682368886
1359,sports,Brand A,Red,M,Winter,Wool,Canada,176.42210517390953,-0.026566296636819794,5.894001362961209,19.21112287783542,92.13162552157037,125.2619326705648,1,475.47619182632695,94.81884315722752,151.25989870955448,122.9266117997863,-2271.304564243664,4510.9641250332315
1360,home,Brand B,Red,XL,Spring,Wool,Germany,123.1370851804041,0.13132778175895987,6.4987131175259565,32.17461314064333,33.947312023341624,132.3225813986534,1,438.4343728644133,57.91118075913458,98.96669256575764,124.95483604908449,-2058.6914218743686,2250.16049454434
1361,clothing,Brand A,Blue,S,Spring,Polyester,UK,19.358541402783704,-0.08084261035465055,4.255199940373828,25.691194276167227,28.377356359179142,117.0673845409148,0,133.08562792416475,25.92647521621114,21.646736799798443,101.20263214588974,-567.2837508706133,1523.9369802555932
1362,clothing,Brand B,Green,M,Spring,Polyester,Canada,36.58003142088429,0.11193680298538625,5.012517194937804,18.293036055059826,28.09846529420843,108.09617066729479,0,184.9896719355224,25.988404908949036,35.40375060033558,-43.156649922713775,-821.5120628063202,1044.5517901936755
1363,electronics,Brand C,Red,L,Fall,Leather,Canada,106.63140485411172,0.31393899661315594,5.738160651433337,4.276059687888955,9.790246986335212,80.70882536576636,0,294.74308971621105,42.23205910691948,76.86274646368803,1.581099501649554,-1360.7442895956594,2174.3228335458766
1364,clothing,Brand C,Green,XL,Winter,Leather,UK,60.28261857093248,0.238719520170047,5.338375278184459,36.102312857375296,77.54874843925909,100.85762750893315,1,250.70451928340702,73.52373657910738,68.37968765096552,30.284445613867632,-1115.7795724854839,3823.1541587588995
